timestamp,x,y,event_type,speed,acceleration
1747104121671,2643,389,move,2.24,0.27
1747104121678,2649,374,move,2.15,0.29
1747104121685,2658,357,move,2.9,0.44
1747104121693,2668,343,move,2.11,0.26
1747104121701,2677,326,move,2.47,0.32
1747104121709,2688,303,move,3.17,0.39
1747104121714,2699,281,move,4.42,0.79
1747104121723,2710,256,move,3.18,0.37
1747104121731,2724,231,move,3.68,0.47
1747104121739,2735,209,move,3.15,0.4
1747104121743,2746,187,move,5.9,1.42
1747104121753,2755,167,move,2.22,0.22
1747104121760,2763,150,move,2.63,0.37
1747104121768,2770,136,move,1.94,0.24
1747104121775,2774,122,move,2.12,0.31
1747104121783,2777,110,move,1.56,0.2
1747104121789,2781,99,move,1.84,0.29
1747104121798,2785,90,move,1.07,0.12
1747104121804,2791,80,move,2.03,0.35
1747104121812,2794,71,move,1.15,0.14
1747104121820,2800,60,move,1.55,0.19
1747104121829,2808,45,move,2.01,0.24
1747104121834,2817,28,move,3.52,0.64
1747104121842,2825,8,move,2.64,0.32
1747104121850,2834,-9,move,2.4,0.3
1747104121858,2840,-14,move,1.09,0.15
1747104121864,2846,-12,move,1.02,0.17
1747104121872,2847,-4,move,0.93,0.11
1747104121880,2847,-3,move,0.14,0.02
1747104121894,2847,-1,move,0.14,0.01
1747104122061,2849,0,move,0.01,0.0
1747104122069,2849,0,move,0.0,0.0
1747104122075,2850,2,move,0.38,0.07
1747104122083,2852,4,move,0.36,0.05
1747104122091,2855,6,move,0.43,0.05
1747104122099,2858,7,move,0.41,0.05
1747104122105,2861,8,move,0.54,0.09
1747104122112,2862,8,move,0.13,0.02
1747104122121,2864,8,move,0.24,0.03
1747104122128,2867,8,move,0.4,0.05
1747104122134,2869,8,move,0.35,0.06
1747104122142,2872,10,move,0.45,0.06
1747104122150,2874,10,move,0.24,0.03
1747104122159,2877,10,move,0.35,0.04
1747104122166,2880,10,move,0.44,0.06
1747104122173,2881,11,move,0.2,0.03
1747104122180,2882,11,move,0.14,0.02
1747104122189,2883,11,move,0.11,0.01
1747104122292,2883,11,press_left,0,0
1747104122369,2883,11,release_left,0,0
1747104122444,2883,12,move,0.0,0.0
1747104122447,2882,12,move,0.33,0.11
1747104122457,2879,13,move,0.34,0.04
1747104122466,2872,16,move,0.79,0.08
1747104122473,2868,18,move,0.7,0.11
1747104122480,2864,19,move,0.54,0.07
1747104122484,2858,21,move,1.51,0.36
1747104122493,2849,21,move,1.12,0.14
1747104122504,2838,23,move,1.0,0.09
1747104122510,2822,27,move,2.58,0.4
1747104122514,2803,29,move,5.36,1.51
1747104122522,2781,33,move,2.78,0.35
1747104122531,2754,40,move,2.93,0.31
1747104122540,2727,47,move,3.0,0.32
1747104122546,2692,54,move,6.07,1.03
1747104122551,2653,68,move,8.35,1.68
1747104122562,2608,86,move,4.45,0.41
1747104122567,2545,114,move,13.63,2.69
1747104122575,2482,146,move,8.84,1.11
1747104122584,2403,187,move,10.77,1.3
1747104122592,2323,233,move,11.54,1.44
1747104122600,2237,283,move,12.42,1.55
1747104122604,2140,348,move,29.22,7.31
1747104122614,2042,418,move,11.38,1.07
1747104122622,1949,491,move,15.92,2.14
1747104122630,1855,568,move,15.2,1.9
1747104122634,1766,649,move,29.98,7.47
1747104122642,1688,720,move,13.18,1.65
1747104122650,1605,791,move,12.85,1.51
1747104122658,1527,853,move,12.46,1.56
1747104122666,1445,915,move,12.87,1.61
1747104122674,1363,974,move,11.98,1.42
1747104122682,1282,1032,move,12.64,1.6
1747104122690,1200,1086,move,12.26,1.53
1747104122696,1135,1130,move,13.8,2.43
1747104122704,1082,1163,move,7.43,0.88
1747104122712,1045,1183,move,5.26,0.66
1747104122720,1023,1196,move,3.19,0.4
1747104122726,1003,1207,move,3.81,0.63
1747104122734,986,1216,move,2.42,0.31
1747104122742,969,1227,move,2.63,0.34
1747104122750,952,1235,move,2.26,0.27
1747104122756,932,1246,move,3.74,0.61
1747104122764,910,1257,move,3.11,0.39
1747104122772,888,1268,move,3.22,0.42
1747104122780,863,1279,move,3.25,0.39
1747104122787,841,1293,move,4.29,0.71
1747104122794,816,1304,move,3.43,0.43
1747104122802,796,1313,move,2.75,0.34
1747104122810,779,1324,move,2.53,0.32
1747104122816,765,1330,move,2.54,0.43
1747104122824,753,1336,move,1.68,0.21
1747104122833,744,1341,move,1.27,0.16
1747104122840,732,1347,move,1.69,0.21
1747104122846,718,1353,move,2.53,0.42
1747104122854,703,1359,move,2.22,0.3
1747104122862,684,1368,move,2.48,0.29
1747104122870,662,1375,move,2.8,0.34
1747104122876,640,1383,move,3.92,0.66
1747104122884,618,1390,move,2.89,0.36
1747104122892,596,1396,move,2.84,0.35
1747104122900,577,1403,move,2.53,0.32
1747104122906,558,1405,move,3.19,0.53
1747104122914,544,1407,move,1.97,0.27
1747104122922,533,1407,move,1.25,0.14
1747104122930,523,1407,move,1.26,0.16
1747104122936,517,1407,move,0.99,0.16
1747104122944,510,1406,move,0.89,0.11
1747104122952,508,1405,move,0.28,0.03
1747104122960,505,1402,move,0.53,0.07
1747104122966,502,1396,move,1.12,0.19
1747104122974,500,1387,move,1.15,0.14
1747104122982,500,1371,move,2.01,0.25
1747104122990,500,1347,move,3.3,0.45
1747104122996,500,1321,move,3.96,0.6
1747104123005,500,1292,move,3.44,0.41
1747104123013,500,1268,move,3.01,0.38
1747104123020,500,1252,move,2.24,0.31
1747104123026,500,1238,move,2.12,0.32
1747104123034,500,1232,move,0.77,0.1
1747104123042,500,1230,move,0.24,0.03
1747104123056,500,1229,move,0.07,0.01
1747104123117,500,1229,move,0.0,0.0
1747104123124,499,1231,move,0.28,0.04
1747104123132,497,1240,move,1.23,0.16
1747104123149,491,1251,move,0.72,0.04
1747104123157,478,1288,move,4.85,0.6
1747104123163,470,1305,move,3.69,0.72
1747104123171,464,1321,move,2.1,0.26
1747104123175,457,1336,move,3.52,0.75
1747104123184,454,1347,move,1.25,0.14
1747104123192,450,1359,move,1.59,0.2
1747104123203,446,1373,move,1.43,0.14
1747104123208,444,1387,move,2.75,0.54
1747104123215,442,1403,move,2.18,0.29
1747104123222,438,1419,move,2.28,0.31
1747104123230,436,1436,move,2.24,0.29
1747104123237,431,1455,move,3.01,0.46
1747104123244,429,1471,move,2.22,0.31
1747104123252,427,1485,move,1.73,0.21
1747104123260,425,1499,move,1.7,0.21
1747104123266,425,1510,move,1.83,0.3
1747104123274,425,1518,move,1.0,0.13
1747104123282,424,1522,move,0.52,0.06
1747104123291,424,1527,move,0.6,0.07
1747104123296,424,1531,move,0.76,0.14
1747104123304,424,1533,move,0.25,0.03
1747104123312,424,1539,move,0.75,0.09
1747104123320,422,1545,move,0.76,0.09
1747104123326,422,1554,move,1.43,0.23
1747104123334,422,1565,move,1.46,0.19
1747104123342,422,1573,move,1.0,0.13
1747104123350,422,1581,move,0.99,0.12
1747104123356,422,1589,move,1.31,0.22
1747104123364,422,1595,move,0.75,0.09
1747104123372,422,1598,move,0.38,0.05
1747104123380,422,1600,move,0.24,0.03
1747104123657,421,1600,move,0.0,0.0
1747104123673,419,1602,move,0.18,0.01
1747104123681,418,1602,move,0.13,0.02
1747104123686,415,1604,move,0.65,0.12
1747104123694,414,1605,move,0.18,0.02
1747104123703,413,1608,move,0.36,0.04
1747104123711,411,1609,move,0.28,0.04
1747104123717,411,1610,move,0.17,0.03
1747104123725,411,1611,move,0.13,0.02
1747104123732,410,1612,move,0.19,0.03
1747104123740,410,1614,move,0.25,0.03
1747104123746,409,1615,move,0.24,0.04
1747104123762,408,1616,move,0.09,0.01
1747104123768,407,1617,move,0.24,0.04
1747104123776,404,1618,move,0.4,0.05
1747104123785,402,1618,move,0.23,0.03
1747104123792,399,1620,move,0.47,0.06
1747104123798,397,1620,move,0.34,0.06
1747104123807,394,1620,move,0.35,0.04
1747104123814,390,1620,move,0.56,0.08
1747104123823,385,1620,move,0.6,0.07
1747104123829,381,1620,move,0.62,0.1
1747104123837,377,1619,move,0.53,0.07
1747104123845,372,1620,move,0.62,0.08
1747104123853,368,1620,move,0.49,0.06
1747104123860,366,1620,move,0.29,0.04
1747104123867,361,1621,move,0.73,0.1
1747104123875,357,1623,move,0.55,0.07
1747104123882,352,1624,move,0.68,0.09
1747104123888,350,1625,move,0.38,0.06
1747104123897,347,1625,move,0.36,0.04
1747104123905,344,1627,move,0.45,0.06
1747104123912,342,1628,move,0.29,0.04
1747104123918,337,1631,move,1.11,0.21
1747104123926,334,1632,move,0.36,0.04
1747104123934,333,1635,move,0.4,0.05
1747104123942,330,1638,move,0.53,0.07
1747104123948,329,1639,move,0.24,0.04
1747104123957,328,1642,move,0.38,0.05
1747104123964,328,1643,move,0.14,0.02
1747104123972,327,1643,move,0.11,0.01
1747104123978,326,1643,move,0.18,0.03
1747104123986,324,1644,move,0.26,0.03
1747104123994,323,1644,move,0.12,0.02
1747104124002,321,1646,move,0.35,0.04
1747104124008,319,1651,move,0.9,0.15
1747104124016,316,1655,move,0.63,0.08
1747104124025,315,1661,move,0.75,0.09
1747104124032,313,1670,move,1.16,0.15
1747104124038,312,1675,move,0.85,0.14
1747104124046,312,1681,move,0.78,0.1
1747104124054,312,1683,move,0.24,0.03
1747104124062,310,1686,move,0.45,0.06
1747104124068,310,1687,move,0.18,0.03
1747104124076,309,1691,move,0.5,0.06
1747104124084,307,1695,move,0.56,0.07
1747104124092,304,1704,move,1.19,0.15
1747104124098,298,1716,move,2.23,0.37
1747104124106,294,1730,move,1.83,0.23
1747104124114,288,1746,move,2.14,0.27
1747104124122,286,1760,move,1.77,0.22
1747104124128,282,1774,move,2.71,0.5
1747104124136,280,1785,move,1.43,0.18
1747104124144,278,1794,move,1.16,0.14
1747104124152,277,1800,move,0.76,0.09
1747104124159,275,1803,move,0.52,0.07
1747104124166,274,1806,move,0.43,0.06
1747104124174,274,1807,move,0.12,0.01
1747104124182,273,1807,move,0.12,0.02
1747104124212,272,1807,move,0.03,0.0
1747104124218,272,1805,move,0.33,0.06
1747104124226,270,1801,move,0.6,0.08
1747104124234,267,1795,move,0.78,0.09
1747104124242,265,1786,move,1.15,0.14
1747104124248,261,1774,move,2.1,0.35
1747104124256,259,1761,move,1.65,0.21
1747104124264,257,1747,move,1.82,0.23
1747104124272,255,1731,move,2.02,0.25
1747104124278,253,1714,move,2.99,0.52
1747104124286,253,1703,move,1.33,0.16
1747104124294,252,1695,move,1.01,0.13
1747104124302,252,1692,move,0.36,0.04
1747104124308,252,1691,move,0.17,0.03
1747104124399,252,1691,press_left,0,0
1747104124407,252,1691,move,0.0,0.0
1747104124423,252,1694,move,0.19,0.01
1747104124429,252,1695,move,0.17,0.03
1747104124436,252,1697,move,0.26,0.03
1747104124444,252,1698,move,0.13,0.02
1747104124458,252,1699,move,0.07,0.01
1747104124482,252,1699,release_left,0,0
1747104124608,252,1699,move,0.0,0.0
1747104124624,253,1699,move,0.06,0.0
1747104124632,254,1699,move,0.12,0.01
1747104124638,255,1699,move,0.18,0.03
1747104124646,256,1699,move,0.12,0.02
1747104124654,258,1699,move,0.25,0.03
1747104124662,259,1699,move,0.13,0.02
1747104124668,260,1699,move,0.17,0.03
1747104124676,261,1699,move,0.12,0.02
1747104124684,262,1698,move,0.18,0.02
1747104124692,264,1698,move,0.25,0.03
1747104124698,269,1697,move,0.85,0.14
1747104124707,275,1695,move,0.71,0.08
1747104124714,286,1695,move,1.58,0.23
1747104124723,295,1693,move,1.03,0.11
1747104124728,308,1691,move,2.64,0.53
1747104124736,322,1689,move,1.62,0.19
1747104124744,336,1688,move,1.76,0.22
1747104124752,355,1685,move,2.41,0.3
1747104124758,374,1683,move,3.19,0.53
1747104124767,393,1681,move,2.34,0.29
1747104124774,411,1679,move,2.56,0.36
1747104124783,428,1677,move,1.9,0.21
1747104124788,444,1675,move,3.05,0.58
1747104124796,458,1673,move,1.77,0.22
1747104124804,471,1673,move,1.65,0.21
1747104124812,485,1671,move,1.74,0.21
1747104124818,501,1671,move,2.74,0.47
1747104124826,512,1671,move,1.31,0.16
1747104124834,525,1671,move,1.73,0.23
1747104124842,539,1669,move,1.64,0.19
1747104124848,550,1667,move,1.8,0.29
1747104124856,561,1667,move,1.38,0.17
1747104124864,572,1665,move,1.4,0.18
1747104124872,581,1664,move,1.13,0.14
1747104124878,587,1662,move,1.05,0.17
1747104124886,596,1660,move,1.16,0.14
1747104124894,602,1659,move,0.76,0.1
1747104124902,608,1659,move,0.75,0.09
1747104124908,614,1657,move,1.05,0.18
1747104124916,623,1656,move,1.13,0.14
1747104124924,632,1654,move,1.15,0.14
1747104124932,640,1652,move,1.1,0.15
1747104124938,652,1650,move,2.1,0.36
1747104124946,663,1648,move,1.29,0.15
1747104124954,674,1645,move,1.42,0.18
1747104124962,683,1643,move,1.15,0.14
1747104124968,692,1641,move,1.54,0.26
1747104124976,698,1641,move,0.75,0.09
1747104124984,702,1640,move,0.52,0.06
1747104124992,706,1638,move,0.56,0.07
1747104124998,708,1638,move,0.33,0.06
1747104125006,709,1637,move,0.18,0.02
1747104125036,709,1637,press_left,0,0
1747104125097,709,1637,release_left,0,0
1747104125230,710,1637,move,0.0,0.0
1747104125239,711,1637,move,0.12,0.01
1747104125247,712,1637,move,0.12,0.01
1747104125255,716,1636,move,0.53,0.07
1747104125260,719,1636,move,0.55,0.1
1747104125269,725,1634,move,0.72,0.08
1747104125277,731,1631,move,0.84,0.11
1747104125285,738,1628,move,0.99,0.13
1747104125291,745,1624,move,1.32,0.22
1747104125299,753,1622,move,1.0,0.12
1747104125306,762,1619,move,1.37,0.2
1747104125315,771,1615,move,1.11,0.12
1747104125321,783,1611,move,2.06,0.33
1747104125329,794,1608,move,1.49,0.19
1747104125336,808,1606,move,1.98,0.28
1747104125344,819,1604,move,1.36,0.17
1747104125350,833,1600,move,2.53,0.44
1747104125359,847,1598,move,1.61,0.18
1747104125366,858,1596,move,1.43,0.18
1747104125375,872,1592,move,1.8,0.22
1747104125380,886,1588,move,2.47,0.42
1747104125388,903,1584,move,2.17,0.27
1747104125396,917,1580,move,1.83,0.23
1747104125404,936,1575,move,2.56,0.33
1747104125410,953,1571,move,2.77,0.44
1747104125418,969,1567,move,2.06,0.26
1747104125426,986,1563,move,2.18,0.27
1747104125434,1002,1561,move,2.18,0.29
1747104125440,1019,1557,move,2.92,0.49
1747104125448,1033,1555,move,1.76,0.22
1747104125456,1044,1553,move,1.3,0.15
1747104125465,1058,1551,move,1.7,0.21
1747104125470,1069,1549,move,1.95,0.34
1747104125478,1083,1547,move,1.77,0.22
1747104125486,1099,1541,move,2.14,0.27
1747104125494,1113,1537,move,1.82,0.23
1747104125500,1130,1531,move,3.0,0.5
1747104125509,1147,1524,move,2.28,0.28
1747104125516,1164,1516,move,2.36,0.3
1747104125524,1178,1510,move,2.13,0.3
1747104125530,1193,1501,move,2.56,0.37
1747104125538,1207,1493,move,2.02,0.25
1747104125546,1217,1485,move,1.6,0.2
1747104125554,1226,1478,move,1.58,0.22
1747104125560,1234,1470,move,1.68,0.25
1747104125568,1239,1464,move,0.98,0.12
1747104125576,1244,1457,move,1.11,0.14
1747104125584,1249,1450,move,1.04,0.13
1747104125590,1254,1445,move,1.18,0.2
1747104125598,1259,1438,move,1.16,0.16
1747104125606,1266,1431,move,1.16,0.13
1747104125614,1272,1424,move,1.15,0.14
1747104125620,1277,1415,move,1.72,0.29
1747104125628,1285,1405,move,1.6,0.2
1747104125636,1293,1395,move,1.6,0.2
1747104125644,1301,1383,move,1.8,0.23
1747104125650,1307,1371,move,2.48,0.46
1747104125658,1312,1362,move,1.2,0.14
1747104125666,1318,1353,move,1.34,0.17
1747104125674,1321,1344,move,1.18,0.15
1747104125680,1325,1337,move,1.36,0.23
1747104125688,1328,1328,move,1.19,0.15
1747104125696,1330,1322,move,0.79,0.1
1747104125704,1333,1313,move,1.19,0.15
1747104125710,1335,1304,move,1.54,0.26
1747104125718,1337,1293,move,1.4,0.17
1747104125726,1337,1280,move,1.8,0.25
1747104125734,1339,1268,move,1.38,0.16
1747104125740,1339,1257,move,1.83,0.31
1747104125748,1339,1244,move,1.73,0.23
1747104125756,1339,1231,move,1.53,0.18
1747104125764,1339,1220,move,1.38,0.17
1747104125770,1338,1206,move,2.34,0.39
1747104125778,1336,1195,move,1.4,0.17
1747104125786,1334,1184,move,1.55,0.21
1747104125794,1332,1175,move,1.05,0.12
1747104125800,1329,1166,move,1.58,0.26
1747104125808,1327,1152,move,1.89,0.25
1747104125816,1327,1139,move,1.53,0.18
1747104125824,1325,1125,move,1.77,0.22
1747104125830,1325,1109,move,2.67,0.45
1747104125838,1325,1098,move,1.38,0.17
1747104125846,1325,1087,move,1.37,0.17
1747104125854,1325,1076,move,1.38,0.17
1747104125860,1325,1065,move,1.97,0.35
1747104125868,1326,1057,move,1.01,0.13
1747104125876,1326,1051,move,0.71,0.08
1747104125884,1326,1045,move,0.75,0.09
1747104125890,1327,1042,move,0.53,0.09
1747104125898,1327,1038,move,0.53,0.07
1747104125906,1327,1035,move,0.35,0.04
1747104125914,1329,1031,move,0.56,0.07
1747104125920,1329,1025,move,1.08,0.19
1747104125928,1329,1019,move,0.76,0.1
1747104125936,1329,1013,move,0.7,0.08
1747104125944,1328,1007,move,0.76,0.1
1747104125950,1327,1002,move,0.85,0.14
1747104125958,1327,1000,move,0.25,0.03
1747104125966,1327,997,move,0.38,0.05
1747104125974,1325,997,move,0.25,0.03
1747104125974,1325,997,press_left,0,0
1747104126040,1325,997,release_left,0,0
1747104127803,1324,997,move,0.0,0.0
1747104127807,1319,1000,move,1.49,0.38
1747104127815,1302,1006,move,2.25,0.28
1747104127822,1280,1018,move,3.34,0.45
1747104127833,1247,1033,move,3.51,0.34
1747104127838,1212,1046,move,6.5,1.13
1747104127849,1183,1058,move,3.05,0.3
1747104127853,1153,1070,move,7.54,1.76
1747104127861,1129,1079,move,3.04,0.36
1747104127869,1107,1086,move,3.19,0.44
1747104127877,1090,1092,move,2.17,0.26
1747104127885,1073,1099,move,2.29,0.29
1747104127889,1057,1105,move,4.67,1.28
1747104127901,1042,1111,move,1.35,0.11
1747104127909,1025,1120,move,2.33,0.28
1747104127913,1005,1133,move,6.4,1.72
1747104127921,985,1148,move,3.13,0.39
1747104127929,963,1164,move,3.29,0.4
1747104127937,940,1182,move,3.64,0.45
1747104127941,920,1198,move,6.41,1.6
1747104127949,903,1211,move,2.68,0.33
1747104127961,885,1224,move,1.88,0.16
1747104127965,868,1235,move,4.65,1.07
1747104127973,856,1243,move,1.79,0.22
1747104127981,846,1250,move,1.54,0.19
1747104127989,840,1254,move,0.87,0.11
1747104127998,835,1257,move,0.64,0.07
1747104128003,833,1258,move,0.5,0.11
1747104128012,830,1260,move,0.38,0.04
1747104128020,829,1260,move,0.13,0.02
1747104128028,828,1261,move,0.18,0.02
1747104128033,826,1262,move,0.5,0.11
1747104128041,826,1263,move,0.13,0.02
1747104128050,825,1265,move,0.24,0.02
1747104128058,824,1267,move,0.28,0.03
1747104128062,823,1268,move,0.35,0.09
1747104128072,822,1269,move,0.14,0.01
1747104128080,822,1270,move,0.12,0.02
1747104128088,821,1270,move,0.13,0.02
1747104128108,819,1271,move,0.11,0.01
1747104128128,818,1274,move,0.16,0.01
1747104128137,815,1275,move,0.37,0.04
1747104128147,811,1280,move,0.64,0.06
1747104128151,806,1287,move,2.15,0.54
1747104128159,798,1294,move,1.33,0.17
1747104128167,793,1301,move,1.08,0.13
1747104128175,786,1308,move,1.24,0.15
1747104128183,783,1312,move,0.63,0.08
1747104128191,778,1317,move,0.88,0.11
1747104128199,775,1322,move,0.73,0.09
1747104128207,770,1330,move,1.11,0.13
1747104128211,760,1342,move,3.9,0.98
1747104128220,742,1363,move,3.37,0.41
1747104128228,713,1394,move,5.3,0.66
1747104128238,669,1445,move,6.74,0.67
1747104128242,615,1503,move,19.72,4.91
1747104128250,556,1565,move,10.71,1.34
1747104128258,493,1628,move,11.15,1.39
1747104128268,436,1682,move,7.28,0.68
1747104128271,389,1725,move,24.98,9.8
1747104128279,350,1755,move,6.15,0.77
1747104128287,330,1769,move,3.06,0.38
1747104128298,318,1775,move,1.17,0.1
1747104128301,314,1775,move,1.57,0.62
1747104128309,313,1773,move,0.28,0.03
1747104128317,313,1768,move,0.61,0.07
1747104128326,318,1760,move,1.11,0.13
1747104128333,326,1750,move,1.71,0.23
1747104128342,336,1740,move,1.53,0.17
1747104128350,343,1733,move,1.24,0.15
1747104128358,350,1728,move,1.07,0.13
1747104128362,356,1726,move,1.58,0.39
1747104128370,362,1725,move,0.76,0.1
1747104128378,369,1723,move,0.91,0.11
1747104128388,380,1721,move,1.12,0.11
1747104128394,389,1718,move,1.58,0.26
1747104128402,398,1712,move,1.35,0.17
1747104128410,405,1705,move,1.24,0.15
1747104128418,411,1698,move,1.15,0.14
1747104128424,416,1691,move,1.43,0.24
1747104128429,419,1684,move,1.62,0.34
1747104128439,421,1676,move,0.82,0.08
1747104128448,423,1667,move,0.99,0.11
1747104128454,423,1661,move,1.01,0.17
1747104128459,423,1657,move,0.92,0.21
1747104128467,423,1656,move,0.12,0.02
1747104128478,423,1655,move,0.09,0.01
1747104128483,423,1653,move,0.45,0.1
1747104128827,424,1653,move,0.0,0.0
1747104128836,425,1652,move,0.15,0.02
1747104128844,427,1651,move,0.29,0.04
1747104128852,434,1648,move,0.95,0.12
1747104128860,440,1645,move,0.84,0.11
1747104128868,449,1641,move,1.23,0.15
1747104128872,459,1635,move,2.91,0.73
1747104128880,471,1629,move,1.68,0.21
1747104128888,485,1623,move,1.91,0.24
1747104128896,499,1615,move,2.02,0.25
1747104128904,519,1604,move,2.85,0.36
1747104128912,539,1593,move,2.86,0.36
1747104128920,561,1582,move,3.08,0.39
1747104128924,583,1573,move,5.94,1.48
1747104128934,605,1562,move,2.46,0.25
1747104128941,625,1553,move,3.04,0.42
1747104128948,644,1545,move,2.94,0.42
1747104128956,658,1539,move,1.82,0.22
1747104128964,673,1530,move,2.12,0.26
1747104128969,687,1524,move,3.62,0.86
1747104128977,702,1518,move,2.02,0.25
1747104128985,719,1510,move,2.3,0.28
1747104128994,736,1501,move,2.02,0.21
1747104128999,755,1492,move,4.86,1.12
1747104129010,772,1484,move,1.61,0.14
1747104129014,792,1475,move,5.48,1.37
1747104129022,811,1464,move,2.84,0.37
1747104129031,831,1453,move,2.66,0.31
1747104129039,853,1442,move,3.07,0.38
1747104129043,873,1431,move,5.71,1.43
1747104129051,890,1418,move,2.68,0.33
1747104129060,912,1405,move,2.65,0.27
1747104129068,932,1389,move,3.2,0.4
1747104129076,953,1372,move,3.38,0.42
1747104129084,973,1354,move,3.37,0.42
1747104129092,990,1338,move,2.92,0.37
1747104129097,1013,1320,move,5.85,1.17
1747104129106,1039,1294,move,4.09,0.46
1747104129114,1069,1267,move,5.55,0.76
1747104129122,1104,1234,move,5.41,0.61
1747104129130,1140,1202,move,6.41,0.85
1747104129134,1170,1175,move,10.1,2.53
1747104129142,1196,1149,move,4.51,0.55
1747104129151,1216,1129,move,3.33,0.39
1747104129159,1234,1109,move,3.36,0.42
1747104129166,1247,1089,move,3.08,0.4
1747104129171,1260,1071,move,5.24,1.23
1747104129179,1271,1054,move,2.52,0.31
1747104129190,1279,1040,move,1.37,0.12
1747104129195,1288,1023,move,4.52,1.06
1747104129204,1294,1006,move,1.85,0.19
1747104129212,1305,986,move,2.85,0.36
1747104129220,1313,969,move,2.35,0.29
1747104129224,1322,950,move,5.25,1.31
1747104129234,1330,935,move,1.79,0.19
1747104129240,1339,921,move,2.56,0.39
1747104129248,1344,911,move,1.4,0.17
1747104129256,1347,905,move,0.84,0.1
1747104129264,1349,902,move,0.48,0.06
1747104129272,1350,899,move,0.4,0.05
1747104129284,1350,898,move,0.08,0.01
1747104132084,1350,898,move,0.0,0.0
1747104132090,1351,899,move,0.24,0.04
1747104132099,1351,903,move,0.44,0.05
1747104132107,1354,908,move,0.73,0.09
1747104132115,1357,914,move,0.84,0.1
1747104132121,1361,921,move,1.34,0.22
1747104132129,1364,930,move,1.18,0.15
1747104132137,1370,937,move,1.18,0.15
1747104132144,1373,943,move,0.86,0.11
1747104132148,1376,948,move,1.55,0.41
1747104132156,1380,952,move,0.71,0.09
1747104132167,1387,954,move,0.69,0.06
1747104132175,1393,955,move,0.77,0.1
1747104132179,1402,957,move,2.31,0.58
1747104132189,1413,959,move,1.1,0.11
1747104132193,1426,959,move,2.92,0.65
1747104132201,1442,959,move,2.0,0.25
1747104132209,1458,959,move,2.0,0.25
1747104132217,1474,959,move,2.0,0.25
1747104132227,1488,959,move,1.47,0.15
1747104132235,1499,959,move,1.37,0.17
1747104132240,1509,959,move,1.81,0.33
1747104132247,1515,959,move,0.92,0.14
1747104132255,1522,961,move,0.91,0.11
1747104132263,1528,961,move,0.75,0.09
1747104132267,1532,962,move,1.03,0.26
1747104132275,1540,964,move,1.03,0.13
1747104132283,1546,965,move,0.76,0.1
1747104132291,1555,965,move,1.13,0.14
1747104132299,1561,967,move,0.79,0.1
1747104132309,1565,967,move,0.41,0.04
1747104132315,1569,967,move,0.61,0.09
1747104132323,1574,967,move,0.63,0.08
1747104132328,1575,967,move,0.21,0.05
1747104132339,1577,967,move,0.19,0.02
1747104132353,1578,967,move,0.07,0.01
1747104132369,1578,967,move,0.0,0.0
1747104132383,1579,967,move,0.07,0.0
1747104132407,1581,967,move,0.08,0.0
1747104132415,1582,967,move,0.12,0.02
1747104132428,1583,967,move,0.08,0.01
1747104132445,1583,966,move,0.06,0.0
1747104134940,1581,966,move,0.0,0.0
1747104134949,1579,964,move,0.33,0.04
1747104134953,1574,963,move,1.27,0.32
1747104134961,1570,961,move,0.56,0.07
1747104134969,1566,960,move,0.52,0.06
1747104134977,1564,959,move,0.28,0.04
1747104134985,1562,957,move,0.35,0.04
1747104134993,1561,957,move,0.13,0.02
1747104135001,1560,956,move,0.18,0.02
1747104135021,1558,956,move,0.1,0.0
1747104135394,1557,956,move,0.0,0.0
1747104135404,1556,955,move,0.14,0.01
1747104135410,1555,954,move,0.25,0.04
1747104135419,1554,954,move,0.11,0.01
1747104135427,1553,953,move,0.17,0.02
1747104135435,1552,953,move,0.13,0.02
1747104135443,1551,952,move,0.17,0.02
1747104135450,1551,951,move,0.13,0.02
1747104135457,1549,951,move,0.3,0.05
1747104135463,1549,949,move,0.33,0.06
1747104135480,1548,949,move,0.06,0.0
1747104137376,1546,950,move,0.0,0.0
1747104137384,1537,953,move,1.19,0.15
1747104137392,1523,959,move,1.82,0.22
1747104137396,1503,968,move,5.0,1.14
1747104137404,1479,975,move,3.33,0.44
1747104137413,1457,983,move,2.66,0.3
1747104137422,1429,993,move,3.11,0.33
1747104137425,1405,999,move,9.05,3.31
1747104137433,1377,1008,move,3.66,0.46
1747104137442,1349,1018,move,3.15,0.33
1747104137451,1321,1027,move,3.46,0.41
1747104137458,1296,1036,move,3.85,0.56
1747104137464,1271,1045,move,4.28,0.69
1747104137472,1247,1054,move,3.21,0.4
1747104137480,1219,1063,move,3.68,0.46
1747104137489,1176,1075,move,5.23,0.61
1747104137494,1127,1087,move,9.33,1.73
1747104137502,1075,1096,move,6.86,0.89
1747104137512,1018,1103,move,5.33,0.49
1747104137518,960,1112,move,10.74,1.97
1747104137526,897,1122,move,7.98,1.0
1747104137534,845,1131,move,6.6,0.83
1747104137542,799,1137,move,5.8,0.73
1747104137548,758,1143,move,6.33,0.97
1747104137555,731,1147,move,4.33,0.69
1747104137563,704,1149,move,3.39,0.42
1747104137571,680,1149,move,3.0,0.38
1747104137575,656,1149,move,6.0,1.5
1747104137583,632,1152,move,3.03,0.38
1747104137591,609,1152,move,2.84,0.35
1747104137599,590,1152,move,2.33,0.29
1747104137607,566,1156,move,2.89,0.34
1747104137616,544,1158,move,2.59,0.3
